"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/07/2020","AirNow","060550004","3","27.5","ug/m3 LC","83","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/08/2020","AirNow","060550004","3","34.1","ug/m3 LC","97","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/09/2020","AirNow","060550004","3","11.7","ug/m3 LC","49","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/10/2020","AirNow","060550004","3","2.2","ug/m3 LC","9","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/11/2020","AirNow","060550004","3","4.1","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/12/2020","AirNow","060550004","3","8.9","ug/m3 LC","37","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/13/2020","AirNow","060550004","3","8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/14/2020","AirNow","060550004","3","5.6","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/15/2020","AirNow","060550004","3","7.3","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/16/2020","AirNow","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/17/2020","AirNow","060550004","3","5","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/20/2020","AirNow","060550004","3","7.6","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/21/2020","AirNow","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/22/2020","AirNow","060550004","3","10.1","ug/m3 LC","42","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
